EmpID,First Name,Last Name,Status,Position,ImmediateSup,DateFrom,DateTo,TimeIn,TimeOut,HoursWorked,Duration,AttendanceType,AttendanceStat,VLCount,VLUsed,VLBal,SLCount,SLUsed,SLBal
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,01-Mar-23,01-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,02-Mar-23,02-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,03-Mar-23,03-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,04-Mar-23,04-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,05-Mar-23,05-Mar-23,10:30:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,06-Mar-23,06-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,07-Mar-23,07-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,08-Mar-23,08-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,09-Mar-23,09-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,10-Mar-23,10-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,11-Mar-23,11-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,12-Mar-23,12-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,13-Mar-23,13-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,14-Mar-23,14-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,15-Mar-23,15-Mar-23,13:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,16-Mar-23,16-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,17-Mar-23,17-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,18-Mar-23,18-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,19-Mar-23,19-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,20-Mar-23,20-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,10-Dec-22,10-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,11-Dec-22,11-Dec-22,11:30:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,12-Dec-22,12-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,13-Dec-22,13-Dec-22,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,14-Dec-22,14-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,15-Dec-22,15-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,16-Dec-22,16-Dec-22,8:10:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,17-Dec-22,17-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,18-Dec-22,18-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,19-Dec-22,19-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,20-Dec-22,20-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,21-Dec-22,21-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,22-Dec-22,22-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,23-Dec-22,23-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,24-Dec-22,24-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,25-Dec-22,25-Dec-22,8:05:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,26-Dec-22,26-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,27-Dec-22,27-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,28-Dec-22,28-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,29-Dec-22,29-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,30-Dec-22,30-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,31-Dec-22,31-Dec-22,9:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,01-Jan-23,01-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,02-Jan-23,02-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,03-Jan-23,03-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,04-Jan-23,04-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,05-Jan-23,05-Jan-23,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,06-Jan-23,06-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,07-Jan-23,07-Jan-23,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,08-Jan-23,08-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,09-Jan-23,09-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,10-Jan-23,10-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,11-Jan-23,11-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,12-Jan-23,12-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,13-Jan-23,13-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,14-Jan-23,14-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,15-Jan-23,15-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,16-Jan-23,16-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,17-Jan-23,17-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,18-Jan-23,18-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,19-Jan-23,19-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,20-Jan-23,20-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,21-Jan-23,21-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,22-Jan-23,22-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,23-Jan-23,23-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,24-Jan-23,24-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,25-Jan-23,25-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,26-Jan-23,26-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,27-Jan-23,27-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,28-Jan-23,28-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,29-Jan-23,29-Jan-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,30-Jan-23,30-Jan-23,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,31-Jan-23,31-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,01-Feb-23,01-Feb-23,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,02-Feb-23,02-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,03-Feb-23,03-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,04-Feb-23,04-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,05-Feb-23,05-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,06-Feb-23,06-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,07-Feb-23,07-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,08-Feb-23,08-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,09-Feb-23,09-Feb-23,10:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,10-Feb-23,10-Feb-23,10:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,11-Feb-23,11-Feb-23,10:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,12-Feb-23,12-Feb-23,10:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,13-Feb-23,13-Feb-23,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,14-Feb-23,14-Feb-23,0:00:00,0:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,15-Feb-23,15-Feb-23,10:00:00,17:00:00,8,1,Work,Closed,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,16-Feb-23,16-Feb-23,10:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,17-Feb-23,17-Feb-23,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,18-Feb-23,18-Feb-23,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,19-Feb-23,19-Feb-23,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,20-Feb-23,20-Feb-23,10:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,21-Feb-23,21-Feb-23,10:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,22-Feb-23,22-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,23-Feb-23,23-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,24-Feb-23,24-Feb-23,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,25-Feb-23,25-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,26-Feb-23,26-Feb-23,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,27-Feb-23,27-Feb-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,28-Feb-23,28-Feb-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,01-Mar-23,01-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,02-Mar-23,02-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,03-Mar-23,03-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,04-Mar-23,04-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,05-Mar-23,05-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,06-Mar-23,06-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,07-Mar-23,07-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,08-Mar-23,08-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,09-Mar-23,09-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,10-Mar-23,10-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,11-Mar-23,11-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,12-Mar-23,12-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,13-Mar-23,13-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,14-Mar-23,14-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,15-Mar-23,15-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,16-Mar-23,16-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,17-Mar-23,17-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,18-Mar-23,18-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,19-Mar-23,19-Mar-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,20-Mar-23,20-Mar-23,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,10-Dec-22,10-Dec-22,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,11-Dec-22,11-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,12-Dec-22,12-Dec-22,8:00:00,17:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,13-Dec-22,13-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,14-Dec-22,14-Dec-22,8:27:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,15-Dec-22,15-Dec-22,8:01:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,16-Dec-22,16-Dec-22,8:05:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,17-Dec-22,17-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,18-Dec-22,18-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,19-Dec-22,19-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,20-Dec-22,20-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,21-Dec-22,21-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10015,Darlene ,Lazaro,Probationary,Account Rank and File,Mata Christian,22-Dec-22,22-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10016,Kolby ,Delos Santos,Probationary,Account Rank and File,Mata Christian,23-Dec-22,23-Dec-22,8:28:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10017,Vella ,Santos,Probationary,Account Rank and File,Mata Christian,24-Dec-22,24-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10018,Tomas,Del Rosario,Probationary,Account Rank and File,Mata Christian,25-Dec-22,25-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10019,Jacklyn ,Tolentino,Probationary,Account Rank and File,De Leon Selena,26-Dec-22,26-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10020,Percival ,Gutierrez,Probationary,Account Rank and File,De Leon Selena,27-Dec-22,27-Dec-22,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10021,Garfield ,Manalaysay,Probationary,Account Rank and File,De Leon Selena,28-Dec-22,28-Dec-22,8:11:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10022,Lizeth ,Villegas,Probationary,Account Rank and File,De Leon Selena,29-Dec-22,29-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-Late,15,0,15,15,0,15
10023,Carol ,Ramos,Probationary,Account Rank and File,De Leon Selena,30-Dec-22,30-Dec-22,8:00:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10024,Emelia ,Maceda,Probationary,Account Rank and File,De Leon Selena,31-Dec-22,31-Dec-22,8:21:00,17:00:00,8,1,Work,Closed-On Time,15,0,15,15,0,15
10025,Delia ,Aguilar,Probationary,Account Rank and File,De Leon Selena,01-Jan-23,01-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10001,Jose,Crisostomo,Regular,HR Manager,N/A,02-Jan-23,02-Jan-23,8:00:00,17:00:00,8,1,Work,Approved,15,0,15,15,0,15
10002,Christian,Mata,Regular,Account Team Leader,Romualdez Fredrick ,03-Jan-23,03-Jan-23,8:00:00,17:00:00,8,1,Work,Closed,15,0,15,15,0,15
10003,Brad ,San Jose,Regular,HR Team Leader,Villanueva Andrea Mae,04-Jan-23,04-Jan-23,0:00:00,0:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10004,Anthony,Salcedo,Regular,Payroll Manager,Alvaro Roderick,05-Jan-23,05-Jan-23,0:00:00,0:00:00,8,1,Work,Approved,15,0,15,15,0,15
10005,Alice,Romualdez,Regular,HR Rank and File,San Jose Brad,06-Jan-23,06-Jan-23,0:00:00,0:00:00,8,1,Work,Rejected,15,0,15,15,0,15
10006,Rosie ,Atienza,Regular,HR Rank and File,San Jose Brad,07-Jan-23,07-Jan-23,0:00:00,0:00:00,8,1,Work,Closed,15,0,15,15,0,15
10007,Martha,Farala,Regular,Payroll Rank and File,Salcedo Anthony,08-Jan-23,08-Jan-23,0:00:00,0:00:00,8,1,Work,Approved,15,0,15,15,0,15
10008,Leila,Martinez,Regular,Payroll Rank and File,Salcedo Anthony,09-Jan-23,09-Jan-23,0:00:00,0:00:00,8,1,Work,Closed,15,0,15,15,0,15
10009,Allison ,San Jose,Regular,Account Rank and File,Mata Christian,10-Jan-23,10-Jan-23,0:00:00,0:00:00,8,1,Work,Approved,15,0,15,15,0,15
10010,Cydney ,Rosario,Regular,Account Rank and File,Mata Christian,11-Jan-23,11-Jan-23,0:00:00,0:00:00,8,1,Work,Closed,15,0,15,15,0,15
10011,Josie ,Lopez,Regular,Payroll Team Leader,Salcedo Anthony,12-Jan-23,12-Jan-23,0:00:00,0:00:00,8,1,Work,Closed,15,0,15,15,0,15
10012,Selena ,De Leon,Regular,Account Team Leader,Romualdez Fredrick ,13-Jan-23,13-Jan-23,0:00:00,0:00:00,8,1,Work,Closed,15,0,15,15,0,15
10013,Fredrick ,Romualdez,Regular,Account Manager,Lim Antonio,14-Jan-23,14-Jan-23,0:00:00,0:00:00,8,1,Work,Closed,15,0,15,15,0,15
10014,Mark ,Bautista,Regular,Account Rank and File,Mata Christian,15-Jan-23,15-Jan-23,0:00:00,0:00:00,8,1,Work,Approved,15,0,15,15,0,15
